oa_code,statistic_type,statistic_value
E00057957,weight_mean,0.030660377358490754
E00057959,weight_mean,0.04518430439952432
E00057960,weight_mean,0.06100299401197651
E00057961,weight_mean,0.041841004184100763
E00057962,weight_mean,0.026216396356365645
E00057963,weight_mean,0.053186998733642674
E00057965,weight_mean,0.06773952095808376
E00057966,weight_mean,0.05152596115735215
E00057967,weight_mean,0.046855213170113964
E00057968,weight_mean,0.024911032028469563
E00057969,weight_mean,0.023300148273670766
E00057970,weight_mean,0.020813844714686867
E00057971,weight_mean,0.03618016244154546
E00057972,weight_mean,0.02830420871277398
E00057973,weight_mean,0.10202550637659426
E00057974,weight_mean,0.11423974255832667
E00057975,weight_mean,0.03297474275023367
E00057976,weight_mean,0.08402100525131295
E00057977,weight_mean,0.03829201101928393
E00057978,weight_mean,0.10128755364806864
E00057979,weight_mean,0.12103004291845486
E00057980,weight_mean,0.12753188297074247
E00057981,weight_mean,0.024720270621910116
E00057982,weight_mean,0.02756583805070128
E00057983,weight_mean,0.09699570815450628
E00057984,weight_mean,0.03016838166510769
E00057985,weight_mean,0.10815450643776825
E00057986,weight_mean,0.03498622589531699
E00057987,weight_mean,0.10056315366049888
E00057988,weight_mean,0.02992453812125968
E00057989,weight_mean,0.09654062751407888
E00057990,weight_mean,0.02992453812125968
E00057991,weight_mean,0.02414742639271328
E00057992,weight_mean,0.03088202621639646
E00057993,weight_mean,0.11785400175901493
E00057994,weight_mean,0.028051948051948328
E00057995,weight_mean,0.02731971449667743
E00057996,weight_mean,0.03168044077134997
E00057997,weight_mean,0.09527381845461369
E00057998,weight_mean,0.06677393403057108
E00057999,weight_mean,0.028925619834710772
E00058000,weight_mean,0.08102025506376577
E00058001,weight_mean,0.030636108512628584
E00058002,weight_mean,0.8588235294117645
E00058003,weight_mean,0.022684752104770604
E00058004,weight_mean,0.02619270346117856
E00058005,weight_mean,0.026438569206843072
E00058006,weight_mean,0.02224199288256208
E00058007,weight_mean,0.02978095003691839
E00058008,weight_mean,0.125
E00058009,weight_mean,0.026216396356365676
E00058010,weight_mean,0.0990247561890473
E00058011,weight_mean,0.13192612137203133
E00058012,weight_mean,0.03223140495867767
E00058013,weight_mean,0.026265621690319853
E00058014,weight_mean,0.10056315366049888
E00058015,weight_mean,0.1240105540897098
E00058016,weight_mean,0.16729182295573855
E00058017,weight_mean,0.10352588147036743
E00058018,weight_mean,0.10802700675168816
E00058019,weight_mean,0.034805194805194985
E00058020,weight_mean,0.085836909871245
E00058021,weight_mean,0.09734513274336253
E00058022,weight_mean,0.8529411764705883
E00058023,weight_mean,0.11027756939234791
E00058024,weight_mean,0.03584415584415555
E00058025,weight_mean,0.09902475618904728
E00058026,weight_mean,0.14775725593667557
E00058027,weight_mean,0.041558441558441225
E00058028,weight_mean,0.025958840037417944
E00058029,weight_mean,0.09762532981530356
E00058030,weight_mean,0.09895414320193076
E00058031,weight_mean,0.09227306826706655
E00058032,weight_mean,0.09227306826706656
E00058033,weight_mean,0.10458567980691875
E00058034,weight_mean,0.1098712446351929
E00058036,weight_mean,0.08327081770442638
E00058037,weight_mean,0.090022505626406693
E00058038,weight_mean,0.09227306826706656
E00058039,weight_mean,0.04184100418410075
E00058040,weight_mean,0.1459982409850488
E00058041,weight_mean,0.04163413999479585
E00058042,weight_mean,0.09281437125748476
E00058043,weight_mean,0.05350772889417365
E00058044,weight_mean,0.03470342111740112
E00058045,weight_mean,0.11081794195250681
E00058047,weight_mean,0.03330731199583657
E00058048,weight_mean,0.034435261707988885
E00058049,weight_mean,0.04416167664670691
E00058050,weight_mean,0.05127245508982041
E00058051,weight_mean,0.0324675324675326
E00058052,weight_mean,0.0242168407020659
E00058053,weight_mean,0.05083399523431275
E00058054,weight_mean,0.02577205065540993
E00058055,weight_mean,0.05763473053892234
E00058056,weight_mean,0.04865269461077836
E00058057,weight_mean,0.04011813930593139
E00058058,weight_mean,0.024938271604938275
E00058059,weight_mean,0.041597796143250924
E00058060,weight_mean,0.028215952010664333
E00058061,weight_mean,0.032273152478952176
E00058062,weight_mean,0.03177071761830679
E00058063,weight_mean,0.030129870129869955
E00058064,weight_mean,0.030168381665107685
E00058065,weight_mean,0.07387862796833783
E00058066,weight_mean,0.046407185628742346
E00058067,weight_mean,0.046781437125748684
E00058068,weight_mean,0.03297474275023367
E00058069,weight_mean,0.0285313376987841
E00058070,weight_mean,0.02977116196400805
E00058071,weight_mean,0.04266467065868269
E00058072,weight_mean,0.03642628599556978
E00058073,weight_mean,0.057300275482094286
E00058074,weight_mean,0.028070175438596395
E00058075,weight_mean,0.04715568862275413
E00058076,weight_mean,0.02599422350588746
E00058077,weight_mean,0.027595884003742046
E00058078,weight_mean,0.04155844155844116
E00058079,weight_mean,0.023131672597864836
E00058080,weight_mean,0.036623376623376544
E00058081,weight_mean,0.03248830913118391
E00058082,weight_mean,0.046025104602510816
E00058083,weight_mean,0.03347280334728054
E00058084,weight_mean,0.029780950036918434
E00058086,weight_mean,0.04159488063007678
E00058087,weight_mean,0.054805401111993605
E00058088,weight_mean,0.03506493506493537
E00058089,weight_mean,0.03396505045532828
E00058090,weight_mean,0.04389610389610393
E00058091,weight_mean,0.04307162195422075
E00058092,weight_mean,0.03434816549570611
E00058093,weight_mean,0.030649350649350725
E00058094,weight_mean,0.03688311688311699
E00058095,weight_mean,0.028383816987926472
E00058096,weight_mean,0.03396505045532826
E00058097,weight_mean,0.11609498680738774
E00058098,weight_mean,0.03691853310361813
E00058099,weight_mean,0.02935064935064949
E00058100,weight_mean,0.031257691361063406
E00058101,weight_mean,0.027324719339122745
E00058102,weight_mean,0.02753653886888403
E00058103,weight_mean,0.029581850533807755
E00058104,weight_mean,0.029548989113530263
E00058105,weight_mean,0.02846975088967937
E00058106,weight_mean,0.026467971530249296
E00058107,weight_mean,0.025451180009254545
E00058108,weight_mean,0.04378742514970072
E00058109,weight_mean,0.04408260524225566
E00058110,weight_mean,0.037741046831955845
E00058111,weight_mean,0.049224710804823886
E00058112,weight_mean,0.03519566822544909
E00058113,weight_mean,0.03248830913118393
E00058114,weight_mean,0.03002707359094234
E00058115,weight_mean,0.03297474275023367
E00058116,weight_mean,0.10026385224274416
E00058117,weight_mean,0.030869971936388747
E00058118,weight_mean,0.12109744560075676
E00058119,weight_mean,0.10616784630940336
E00058120,weight_mean,0.0426646706586827
E00058121,weight_mean,0.043809992616293696
E00058122,weight_mean,0.030168381665107585
E00058123,weight_mean,0.030519320698990826
E00058124,weight_mean,0.07124010554089705
E00058125,weight_mean,0.032727272727272536
E00058126,weight_mean,0.22813688212927774
E00058127,weight_mean,0.03494954467142501
E00058128,weight_mean,0.030916370106761553
E00058129,weight_mean,0.028807456047447545
E00058130,weight_mean,0.03864139798178676
E00058131,weight_mean,0.026192703461178617
E00058132,weight_mean,0.04233325129214841
E00058133,weight_mean,0.029629629629629717
E00058134,weight_mean,0.029232927970065548
E00058135,weight_mean,0.02999333481448607
E00058136,weight_mean,0.03051932069899083
E00058137,weight_mean,0.04527402700556007
E00058138,weight_mean,0.028383816987926472
E00058139,weight_mean,0.04994054696789516
E00058140,weight_mean,0.048278443113772274
E00058141,weight_mean,0.041916167664670934
E00058142,weight_mean,0.05033690051525962
E00058143,weight_mean,0.032098765432098414
E00058144,weight_mean,0.04865269461077838
E00058145,weight_mean,0.028999064546304958
E00058146,weight_mean,0.032242185577159785
E00058147,weight_mean,0.04154191616766452
E00058148,weight_mean,0.028024911032028515
E00058149,weight_mean,0.02732726060875342
E00058150,weight_mean,0.02910464341257522
E00058151,weight_mean,0.041541916167664526
E00058152,weight_mean,0.059454995871180576
E00058153,weight_mean,0.04977544910179642
E00058154,weight_mean,0.03407407407407432
E00058155,weight_mean,0.03246753246753261
E00058156,weight_mean,0.03088202621639646
E00058157,weight_mean,0.033226679793256476
E00058158,weight_mean,0.027771606309708773
E00058159,weight_mean,0.10729991204925216
E00058160,weight_mean,0.22182468694096594
E00058161,weight_mean,0.03691853310361815
E00058162,weight_mean,0.026245551601423486
E00058163,weight_mean,0.02880745604744749
E00058164,weight_mean,0.03092565134505382
E00058165,weight_mean,0.03516204194026682
E00058166,weight_mean,0.02287650921414943
E00058167,weight_mean,0.025549877804932217
E00058168,weight_mean,0.03421117400935232
E00058169,weight_mean,0.053517964071856425
E00058170,weight_mean,0.030027073590942293
E00058171,weight_mean,0.024359245922474033
E00058172,weight_mean,0.03134502923976608
E00058173,weight_mean,0.028438124861141875
E00058174,weight_mean,0.041167664670658403
E00058175,weight_mean,0.055489496630994894
E00058177,weight_mean,0.046781437125748684
E00058178,weight_mean,0.06025449101796375
E00058179,weight_mean,0.023935606862952947
E00058180,weight_mean,0.028304208712773976
E00058181,weight_mean,0.03844155844155844
E00058182,weight_mean,0.032488309131183904
E00058183,weight_mean,0.025841982630798736
E00058184,weight_mean,0.03298055623923206
E00058185,weight_mean,0.030389610389610324
E00058186,weight_mean,0.026265621690319846
E00058187,weight_mean,0.04865269461077838
E00058188,weight_mean,0.030027073590942262
E00058189,weight_mean,0.15215479331574291
E00058190,weight_mean,0.023576512455515723
E00058191,weight_mean,0.17326297273526806
E00058192,weight_mean,0.11352885525070941
E00058193,weight_mean,0.027105087758275935
E00058194,weight_mean,0.02810304449648748
E00058195,weight_mean,0.04378742514970072
E00058196,weight_mean,0.03347280334728053
E00058197,weight_mean,0.029752066115702813
E00058199,weight_mean,0.03347280334728055
E00058200,weight_mean,0.03716465665764217
E00058201,weight_mean,0.10993843447669316
E00058202,weight_mean,0.04528443113772449
E00058204,weight_mean,0.10817941952506621
E00058205,weight_mean,0.07672155688622785
E00058206,weight_mean,0.030649350649350742
E00058207,weight_mean,0.031137470874814895
E00058208,weight_mean,0.03966942148760339
E00058209,weight_mean,0.029442914636729465
E00058210,weight_mean,0.02466118640302172
E00058211,weight_mean,0.11169744942832033
E00058212,weight_mean,0.024087932647334154
E00058213,weight_mean,0.10642040457343876
E00058214,weight_mean,0.046271228156534686
E00058215,weight_mean,0.04134875707605215
E00058216,weight_mean,0.1328056288478455
E00058217,weight_mean,0.03371892690130446
E00058218,weight_mean,0.03963535473642466
E00058219,weight_mean,0.04902694610778467
E00058220,weight_mean,0.041102633522028253
E00058221,weight_mean,0.04439159730479623
E00058222,weight_mean,0.14511873350923443
E00058223,weight_mean,0.031103835360150052
E00058224,weight_mean,0.04827844311377234
E00058225,weight_mean,0.06128476495200554
E00058226,weight_mean,0.10996015936254988
E00058227,weight_mean,0.02879645582082199
E00058228,weight_mean,0.027012987012986826
E00058229,weight_mean,0.07801950487621917
E00058230,weight_mean,0.8529411764705882
E00058231,weight_mean,0.08477119279819924
E00058232,weight_mean,0.1125769569041338
E00058233,weight_mean,0.11553784860557767
E00058234,weight_mean,0.027993779160186277
E00058235,weight_mean,0.041711614527148506
E00058236,weight_mean,0.0354417917794734
E00058237,weight_mean,0.027135231316726065
E00058238,weight_mean,0.026192703461178586
E00058239,weight_mean,0.03272727272727256
E00058240,weight_mean,0.030168381665107682
E00058241,weight_mean,0.024688612099643768
E00058242,weight_mean,0.02502338634237624
E00058243,weight_mean,0.02466118640302173
E00058244,weight_mean,0.025327704954454633
E00058245,weight_mean,0.2613861386138613
E00058246,weight_mean,0.022029231095106783
E00058247,weight_mean,0.023935606862952947
E00058248,weight_mean,0.024216840702065884
E00058249,weight_mean,0.02855033226679777
E00058250,weight_mean,0.031011567807038995
E00058251,weight_mean,0.03070517824616167
E00058252,weight_mean,0.03719008264462829
E00058253,weight_mean,0.03224218557715977
E00058254,weight_mean,0.07876969242310608
E00058255,weight_mean,0.10358565737051785
E00058256,weight_mean,0.6882352941176472
E00058257,weight_mean,0.07501875468867203
E00058258,weight_mean,0.7235294117647061
E00058259,weight_mean,0.2574257425742576
E00058260,weight_mean,0.10202550637659427
E00058261,weight_mean,0.09977494373593408
E00058262,weight_mean,1.0941176470588236
E00058263,weight_mean,1.0176470588235298
E00058264,weight_mean,0.08102025506376577
E00058265,weight_mean,0.08252063015753956
E00058266,weight_mean,0.10017889087656544
E00058267,weight_mean,0.027407407407407543
E00058268,weight_mean,0.02806361085126318
E00058269,weight_mean,0.03278236914600561
E00058270,weight_mean,0.029232927970065676
E00058271,weight_mean,0.030965391621129417
E00058272,weight_mean,0.025578291814946686
E00058273,weight_mean,0.03220779220779211
E00058274,weight_mean,0.02602313167259765
E00058275,weight_mean,0.030168381665107675
E00058276,weight_mean,0.027073590942653488
E00058277,weight_mean,0.030578512396694214
E00058278,weight_mean,0.026023131672597663
E00058279,weight_mean,0.10472103004291836
E00058280,weight_mean,0.02408793264733411
E00058281,weight_mean,0.029137010676156632
E00058282,weight_mean,0.026426566884939006
E00058283,weight_mean,0.026894293732459953
E00058284,weight_mean,0.025958840037417937
E00058285,weight_mean,0.17821782178217815
E00058286,weight_mean,0.024612355402411978
E00058287,weight_mean,0.04061038641397982
E00058288,weight_mean,0.0285313376987841
E00058289,weight_mean,0.025958840037417944
E00058290,weight_mean,0.024661186403021687
E00058291,weight_mean,0.030649350649350735
E00058292,weight_mean,0.02621639635636566
E00058293,weight_mean,0.028999064546304958
E00058294,weight_mean,0.03273443268520792
E00058295,weight_mean,0.2792792792792791
E00058296,weight_mean,0.02913701067615664
E00058297,weight_mean,0.029876543209876302
E00058298,weight_mean,0.03224218557715974
E00058299,weight_mean,0.02830409356725154
E00058300,weight_mean,0.02935943060498196
E00058301,weight_mean,0.027327260608753425
E00058302,weight_mean,0.03140495867768564
E00058303,weight_mean,0.029466791393825815
E00058304,weight_mean,0.02796017792840497
E00058305,weight_mean,0.04116766467065842
E00058306,weight_mean,0.05318699873364264
E00058307,weight_mean,0.04266467065868269
E00058308,weight_mean,0.03180542563143119
E00058309,weight_mean,0.031103835360150017
E00058310,weight_mean,0.029700654817586568
E00058311,weight_mean,0.04756242568370984
E00058312,weight_mean,0.023717595146166576
E00058313,weight_mean,0.03460837887067413
E00058314,weight_mean,0.030168381665107633
E00058315,weight_mean,0.03443526170798892
E00058317,weight_mean,0.03538901899557619
E00058318,weight_mean,0.02414742639271329
E00058319,weight_mean,0.21689059500959706
E00058320,weight_mean,0.026244119831641394
E00058321,weight_mean,0.03515968356284789
E00058322,weight_mean,0.0285313376987841
E00058323,weight_mean,0.03012345679012357
E00058325,weight_mean,0.03844155844155844
E00058326,weight_mean,0.029466791393825815
E00058327,weight_mean,0.31368821292775645
E00058328,weight_mean,0.028247330960854102
E00058329,weight_mean,0.030636108512628542
E00058330,weight_mean,0.030168381665107658
E00058331,weight_mean,0.029581850533807727
E00058332,weight_mean,0.13819577735124744
E00058333,weight_mean,0.031337698783910115
E00058334,weight_mean,0.03371892690130445
E00058335,weight_mean,0.13623462630085165
E00058336,weight_mean,0.027135231316726037
E00058337,weight_mean,0.03642987249544607
E00058338,weight_mean,0.03157156220767094
E00058339,weight_mean,0.025491113189897
E00058340,weight_mean,0.03999064546304948
E00058341,weight_mean,0.02666043030869971
E00058342,weight_mean,0.036724356268467546
E00058343,weight_mean,0.04558885605740811
E00058344,weight_mean,0.037741046831955845
E00058345,weight_mean,0.032266458495966766
E00058346,weight_mean,0.036169659120479106
E00058347,weight_mean,0.027128157156221196
E00058348,weight_mean,0.03224218557715979
E00058349,weight_mean,0.0314285714285714
E00058350,weight_mean,0.0308699719363887
E00058351,weight_mean,0.03125769136106338
E00058352,weight_mean,0.14072119613016715
E00058353,weight_mean,0.08883025505716799
E00058354,weight_mean,0.041841004184100763
E00058355,weight_mean,0.031749938469111276
E00058356,weight_mean,0.041841004184100763
E00058357,weight_mean,0.029934518241346728
E00058358,weight_mean,0.03388429752066126
E00058359,weight_mean,0.03719008264462829
E00058360,weight_mean,0.04725972994440022
E00058361,weight_mean,0.03494954467142505
E00058362,weight_mean,0.06701274185936748
E00058363,weight_mean,0.03498622589531699
E00058364,weight_mean,0.034611786716557943
E00058365,weight_mean,0.042664670658682693
E00058366,weight_mean,0.03610389610389632
E00058367,weight_mean,0.03088202621639646
E00058368,weight_mean,0.024661186403021704
E00058369,weight_mean,0.03262020758313885
E00058370,weight_mean,0.040111199364575315
E00058371,weight_mean,0.03347280334728055
E00058372,weight_mean,0.046781437125748684
E00058373,weight_mean,0.045166737019839656
E00058374,weight_mean,0.044479745830023704
E00058375,weight_mean,0.027565838050701275
E00058376,weight_mean,0.025355871886120894
E00058377,weight_mean,0.09674582233948992
E00058378,weight_mean,0.0439952437574317
E00058379,weight_mean,0.11223458038422639
E00058380,weight_mean,0.0595187842971718
E00058381,weight_mean,0.031257691361063406
E00058382,weight_mean,0.05529759392148573
E00058383,weight_mean,0.0495790458372311
E00058384,weight_mean,0.03741814780168353
E00058385,weight_mean,0.028550332266797776
E00058386,weight_mean,0.047375444839857395
E00058387,weight_mean,0.03955243299505616
E00058388,weight_mean,0.027595884003742088
E00058389,weight_mean,0.04651735171055847
E00058390,weight_mean,0.031361209964413043
E00058391,weight_mean,0.029359430604981914
E00058392,weight_mean,0.04914783987316688
E00058393,weight_mean,0.1193124368048535
E00058394,weight_mean,0.029534826482894315
E00058395,weight_mean,0.03929221962008845
E00058396,weight_mean,0.025630163101037814
E00058397,weight_mean,0.10577644411102768
E00058398,weight_mean,0.09677419354838684
E00058399,weight_mean,0.05913173652694588
E00058400,weight_mean,0.026477441220080295
E00058401,weight_mean,0.06143479984145859
E00058402,weight_mean,0.03719008264462829
E00058403,weight_mean,0.17300380228136902
E00058404,weight_mean,0.045284431137724505
E00058405,weight_mean,0.04266467065868268
E00058406,weight_mean,0.0317499384691113
E00058407,weight_mean,0.04971695791287244
E00058408,weight_mean,0.037402597402597604
E00058409,weight_mean,0.025630163101037814
E00058410,weight_mean,0.022217285047767016
E00058411,weight_mean,0.045284431137724505
E00058412,weight_mean,0.04491017964071875
E00058413,weight_mean,0.03962589219788357
E00058414,weight_mean,0.04940119760479026
E00058415,weight_mean,0.101195219123506
E00058416,weight_mean,0.05020920502092079
E00058417,weight_mean,0.034457297563376975
E00058418,weight_mean,0.026265621690319846
E00058419,weight_mean,0.031168831168831485
E00058420,weight_mean,0.028550332266797773
E00058421,weight_mean,0.03506493506493546
E00058422,weight_mean,0.03224218557715983
E00058423,weight_mean,0.03593403888752134
E00058424,weight_mean,0.02928870292887049
E00058425,weight_mean,0.06436041834271913
E00058426,weight_mean,0.032507015902712814
E00058427,weight_mean,0.08777194298574643
E00058428,weight_mean,0.09003984063745016
E00058429,weight_mean,0.08927038626609458
E00058430,weight_mean,0.10815450643776826
E00058431,weight_mean,0.07801950487621914
E00058432,weight_mean,0.04567116759332801
E00058433,weight_mean,0.05242255758538527
E00058434,weight_mean,0.029104643412575192
E00058435,weight_mean,0.032526671870934123
E00058436,weight_mean,0.03090909090909071
E00058437,weight_mean,0.025596849618508402
E00058438,weight_mean,0.0441616766467069
E00058439,weight_mean,0.02633522028058085
E00058440,weight_mean,0.024688612099643795
E00058441,weight_mean,0.0455373406193075
E00058442,weight_mean,0.03376623376623402
E00058443,weight_mean,0.036088154269972646
E00058444,weight_mean,0.03320860617399455
E00058445,weight_mean,0.02888247056209722
E00058446,weight_mean,0.03324675324675304
E00058447,weight_mean,0.04571428571428547
E00058448,weight_mean,0.023386342376052163
E00058449,weight_mean,0.03851157949518624
E00058450,weight_mean,0.024789522918615598
E00058451,weight_mean,0.031503814915087476
E00058452,weight_mean,0.04454836327836548
E00058453,weight_mean,0.05562392320945068
E00058454,weight_mean,0.043071621954220755
E00058455,weight_mean,0.02880745604744746
E00058456,weight_mean,0.029771161964008037
E00058457,weight_mean,0.03273443268520794
E00058458,weight_mean,0.05906965296578863
E00058459,weight_mean,0.11785400175901489
E00058460,weight_mean,0.021605592035585573
E00058461,weight_mean,0.027362020579981376
E00058462,weight_mean,0.03101156780703894
E00058463,weight_mean,0.04835513277843854
E00058464,weight_mean,0.03322667979325644
E00058465,weight_mean,0.027748358398644424
E00058466,weight_mean,0.025762980578676084
E00058467,weight_mean,0.0275826177465523
E00058468,weight_mean,0.053143712574850024
E00058469,weight_mean,0.039625892197883615
E00058470,weight_mean,0.03839527442776229
E00058471,weight_mean,0.12347988774555649
E00058472,weight_mean,0.03716465665764218
E00058473,weight_mean,0.1449953227315248
E00058474,weight_mean,0.12752858399296402
E00058475,weight_mean,0.039133645089835134
E00058476,weight_mean,0.02866029771161962
E00058477,weight_mean,0.029288702928870487
E00058478,weight_mean,0.04331774550824534
E00058479,weight_mean,0.03428571428571442
E00058480,weight_mean,0.029534826482894315
E00058481,weight_mean,0.048751486325802715
E00058482,weight_mean,0.03454545454545438
E00058484,weight_mean,0.027012987012986843
E00058485,weight_mean,0.036672409549593936
E00058486,weight_mean,0.03922077922077924
E00058487,weight_mean,0.027536538868884023
E00058488,weight_mean,0.035389018995576144
E00058489,weight_mean,0.04977544910179644
E00058490,weight_mean,0.059505988023952426
E00058491,weight_mean,0.03148581837106459
E00058492,weight_mean,0.045040610386413826
E00058493,weight_mean,0.030765444253014782
E00058494,weight_mean,0.11636707663197714
E00058495,weight_mean,0.03773093937028327
E00058496,weight_mean,0.03526170798898068
E00058497,weight_mean,0.10727681920480117
E00058498,weight_mean,0.03691853310361814
E00058499,weight_mean,0.02891459074733128
E00058500,weight_mean,0.027357651245551298
E00058501,weight_mean,0.05239520958083834
E00058502,weight_mean,0.02753653886888402
E00058503,weight_mean,0.031503814915087476
E00058504,weight_mean,0.03371892690130446
E00058505,weight_mean,0.051920641620937076
E00058506,weight_mean,0.04640718562874235
E00058507,weight_mean,0.05740818910932884
E00058508,weight_mean,0.029664324746291677
E00058509,weight_mean,0.1324570273003034
E00058510,weight_mean,0.045184304399524325
E00058511,weight_mean,0.052819698173153504
E00058512,weight_mean,0.03043768051544125
E00058513,weight_mean,0.035553892215568705
E00058514,weight_mean,0.08970976253298144
E00058515,weight_mean,0.026894293732459978
E00058516,weight_mean,0.08619173262972749
E00058517,weight_mean,0.05239520958083831
E00058518,weight_mean,0.02731971449667743
E00058519,weight_mean,0.08531222515391405
E00058520,weight_mean,0.040793413173652864
E00058521,weight_mean,0.03298055623923208
E00058522,weight_mean,0.10026385224274414
E00058523,weight_mean,0.04240982956797477
E00058524,weight_mean,0.0703605980650836
E00058525,weight_mean,0.03226645849596677
E00058526,weight_mean,0.03445729756337695
E00058527,weight_mean,0.026901080279601773
E00058528,weight_mean,0.04305614183199644
E00058529,weight_mean,0.030765444253014796
E00058530,weight_mean,0.11521547933157415
E00058531,weight_mean,0.038173652694611045
E00058532,weight_mean,0.026089096726556904
E00058533,weight_mean,0.029534826482894315
E00058534,weight_mean,0.13104661389621816
E00058535,weight_mean,0.05073325406262376
E00058536,weight_mean,0.02599422350588748
E00058537,weight_mean,0.024994704511756352
E00058538,weight_mean,0.04207792207792185
E00058539,weight_mean,0.0452844311377245
E00058540,weight_mean,0.038173652694611065
E00058541,weight_mean,0.04565868263473054
E00058543,weight_mean,0.09302325581395332
E00058544,weight_mean,0.13278319579894948
E00058545,weight_mean,0.12049252418645526
E00058546,weight_mean,0.08707124010554107
E00058547,weight_mean,0.04528443113772453
E00058548,weight_mean,0.11777944486121521
E00058549,weight_mean,0.05314371257485004
E00058550,weight_mean,0.11169744942832033
E00058551,weight_mean,0.06287425149700586
E00058552,weight_mean,0.13128282070517627
E00058554,weight_mean,0.04229041916167654
E00058555,weight_mean,0.13803450862715652
E00058556,weight_mean,0.04266467065868267
E00058557,weight_mean,0.0930232558139533
E00058558,weight_mean,0.03987201575190765
E00058559,weight_mean,0.04756242568370986
E00058561,weight_mean,0.07201800450112537
E00058562,weight_mean,0.055489496630994936
E00058563,weight_mean,0.10817941952506614
E00058564,weight_mean,0.05913173652694586
E00058565,weight_mean,0.6529411764705884
E00058566,weight_mean,0.090022505626406693
E00058567,weight_mean,0.911764705882353
E00058568,weight_mean,0.0930232558139533
E00058571,weight_mean,0.0952738184546137
E00058572,weight_mean,0.13128282070517625
E00058573,weight_mean,0.04715568862275417
E00058574,weight_mean,0.09827456864216033
E00058575,weight_mean,0.09706774519716886
E00058576,weight_mean,0.11027756939234791
E00058577,weight_mean,0.09677419354838682
E00058578,weight_mean,0.07801950487621917
E00058579,weight_mean,0.07726931732933248
E00058580,weight_mean,0.11345646437994732
E00058581,weight_mean,0.10127531882970754
E00058583,weight_mean,0.09850483729111724
E00058585,weight_mean,0.08552138034508613
E00058586,weight_mean,0.07126781695423871
E00058587,weight_mean,0.07876969242310607
E00058588,weight_mean,0.04827844311377232
E00058589,weight_mean,0.04752994011976052
E00058590,weight_mean,0.05314371257485001
E00058591,weight_mean,0.10905892700087957
E00058592,weight_mean,0.10202550637659427
E00058593,weight_mean,0.11169744942832033
E00058594,weight_mean,0.05202095808383239
E00058595,weight_mean,0.04191616766467095
E00058596,weight_mean,0.031996062023135444
E00058597,weight_mean,0.11235059760956176
E00058598,weight_mean,0.03892215568862301
E00058599,weight_mean,0.04790419161676663
E00058600,weight_mean,0.10202550637659426
E00058601,weight_mean,0.03470342111740111
E00058602,weight_mean,0.04964257347100894
E00058603,weight_mean,0.026882914907798452
E00058604,weight_mean,0.027829747427502324
E00058605,weight_mean,0.03507951356407881
E00058606,weight_mean,0.02799377916018633
E00058607,weight_mean,0.031104199066873922
E00058608,weight_mean,0.05152596115735213
E00058609,weight_mean,0.02923109510696896
E00058610,weight_mean,0.033585409252668695
E00058611,weight_mean,0.051272455089820396
E00058612,weight_mean,0.04752994011976053
E00058613,weight_mean,0.02619270346117854
E00058614,weight_mean,0.03226645849596679
E00058616,weight_mean,0.03274087932647355
E00058618,weight_mean,0.027802491103203247
E00058619,weight_mean,0.04565868263473054
E00058620,weight_mean,0.061629379485014756
E00058621,weight_mean,0.049940546967895134
E00058622,weight_mean,0.1193124368048535
E00058623,weight_mean,0.027324719339122755
E00058624,weight_mean,0.044910179640718764
E00058625,weight_mean,0.026882914907798452
E00058626,weight_mean,0.030129870129869955
E00058627,weight_mean,0.02731971449667743
E00058628,weight_mean,0.030273197144967012
E00058629,weight_mean,0.033608815426997035
E00058630,weight_mean,0.03024911032028496
E00058631,weight_mean,0.0306493506493507
E00058632,weight_mean,0.044910179640718764
E00058633,weight_mean,0.05052395209580828
E00058634,weight_mean,0.10202286719437106
E00058635,weight_mean,0.0475299401197605
E00058636,weight_mean,0.04875148632580277
E00058637,weight_mean,0.03248830913118393
E00058638,weight_mean,0.029934518241346728
E00058639,weight_mean,0.029700654817586655
E00058640,weight_mean,0.03221506331926231
E00058641,weight_mean,0.05414718188530654
E00058642,weight_mean,0.03203928905519196
E00058643,weight_mean,0.051129607609988
E00058644,weight_mean,0.04303892215568873
E00058646,weight_mean,0.04229041916167653
E00058647,weight_mean,0.05152596115735217
E00058648,weight_mean,0.04399524375743171
E00058649,weight_mean,0.04977544910179642
E00058650,weight_mean,0.048965808357956823
E00058651,weight_mean,0.025724976613657587
E00058652,weight_mean,0.04553285749446231
E00058653,weight_mean,0.03125769136106338
E00058654,weight_mean,0.02642656688493901
E00058655,weight_mean,0.031311930241775664
E00058656,weight_mean,0.026660742057320906
E00058657,weight_mean,0.026245551601423486
E00058658,weight_mean,0.027595884003742008
E00058659,weight_mean,0.11693171188026165
E00058660,weight_mean,0.044161676646706886
E00058661,weight_mean,0.04884829229547263
E00058662,weight_mean,0.04640718562874234
E00058663,weight_mean,0.0455806579468885
E00058664,weight_mean,0.03695029924538125
E00058665,weight_mean,0.05149852258336839
E00058666,weight_mean,0.02693208430913322
E00058667,weight_mean,0.09822263797941985
E00058668,weight_mean,0.04208712773812454
E00058669,weight_mean,0.05276946107784451
E00058670,weight_mean,0.10554089709762521
E00058671,weight_mean,0.04025974025974032
E00058672,weight_mean,0.03584415584415551
E00058673,weight_mean,0.029629629629629665
E00058674,weight_mean,0.11345646437994732
E00058675,weight_mean,0.03278688524590193
E00058676,weight_mean,0.10729613733905598
